price,cost,sales,profit_margin,inventory,discount_percentage,delivery_days,category,material,color,location,season,store_type,brand,revenue
237.83495141695056,179.10987528571567,42.0,24.69152485005597,129.0,3.747594322219002,5.0,Table,Plastic,Green,Rural,Summer,Retail,BrandB,8577.86218113748
149.9485147118286,117.19118753989646,26.0,21.845716334626758,80.0,0.8003028782661759,3.0,Sofa,Metal,White,Rural,Spring,Online,BrandA,315.75909990400896
103.93941530015726,52.15111392857865,25.0,49.82546921398763,157.0,0.372767813817968,5.0,Bed,Wood,Red,Urban,Winter,Retail,BrandA,6821.957170516968
201.9268271316326,114.44833656203538,11.0,43.32187645011205,119.0,26.39431307159056,5.0,Table,Metal,Red,Suburban,Winter,Online,BrandC,4074.989487242119
474.3093667606336,372.4364516793306,23.0,21.478157974627244,198.0,1.3526656801616976,2.0,Sofa,Wood,Brown,Suburban,Winter,Retail,BrandC,15241.224601831032
195.44131940933983,149.81635749061525,34.0,23.34458345687174,51.0,21.93663329619739,9.0,Sofa,Plastic,Brown,Rural,Summer,Retail,BrandA,14739.433713152574
283.45577978451473,251.26058944231104,40.0,11.358099794852912,90.0,26.15955288734871,7.0,Bed,Fabric,Red,Urban,Summer,Online,BrandA,5446.163949186498
366.35853150283,294.70434065318926,23.0,19.55848838996868,136.0,2.941735456873728,6.0,Table,Fabric,Black,Rural,Fall,Online,BrandD,16773.54751987306
213.63332107068229,188.06335298974557,29.0,11.969091690746463,21.0,13.089042714990528,5.0,Table,Glass,Blue,Urban,Summer,Retail,BrandB,14771.692348043656
487.3019372244323,380.5907075628304,31.0,21.89837993860773,33.0,28.869089495228295,4.0,Table,Metal,Red,Rural,Winter,Retail,BrandC,6902.7866840103015
483.1012827239501,299.1464030869436,7.0,38.077911654422266,109.0,25.024159815707552,8.0,Chair,Metal,Brown,Rural,Winter,Retail,BrandA,-822.754221036133
163.30203312141387,88.53353897000477,40.0,45.785403109965735,48.0,14.691120955735652,2.0,Table,Fabric,Brown,Suburban,Spring,Online,BrandA,5808.557964078495
273.7618276515734,222.4943257181561,33.0,18.727045466202576,128.0,22.877133383746585,8.0,Desk,Wood,Black,Urban,Spring,Retail,BrandC,5969.001473853715
185.39523941754635,140.4664993632346,21.0,24.23403114096336,72.0,25.001328732949915,1.0,Chair,Metal,Red,Urban,Fall,Retail,BrandD,11465.199205883957
178.17822246986043,92.52339044938948,2.0,48.07255950426816,83.0,10.44080889566158,1.0,Chair,Wood,Black,Suburban,Spring,Online,BrandD,-4000.4735695909503
66.59912630953976,42.89118173730904,18.0,35.597981363960855,52.0,26.764587506098827,3.0,Chair,Wood,Red,Suburban,Fall,Retail,BrandA,2101.2287559843026
324.3039502909536,286.2695590651606,47.0,11.728007380628556,99.0,14.114199590314705,5.0,Chair,Wood,Blue,Suburban,Spring,Retail,BrandB,9263.526772297477
276.2055604529877,193.3882117873752,33.0,29.983954171591957,123.0,15.834220906764898,6.0,Sofa,Wood,White,Suburban,Winter,Retail,BrandB,8213.869265378893
73.16543806249521,49.24704575096232,37.0,32.690834559211815,167.0,29.99122913465493,4.0,Desk,Glass,Red,Urban,Summer,Online,BrandA,12603.712270593634
175.39090890647515,119.80599435524692,34.0,31.692015793628244,44.0,25.29908898456484,7.0,Bed,Glass,White,Urban,Summer,Retail,BrandC,13569.838883936782
458.7196486849942,267.68726825130244,20.0,41.64469103979344,195.0,10.8531001731894,7.0,Table,Fabric,Red,Suburban,Fall,Retail,BrandB,10071.311231874952
157.8028508001376,102.17464246923603,35.0,35.25171316540819,136.0,0.3103678941809984,2.0,Chair,Glass,Blue,Rural,Summer,Retail,BrandC,8654.806252716322
115.2026924410504,74.64273933657086,18.0,35.207469760512936,104.0,18.78522221381684,2.0,Bed,Metal,Brown,Rural,Summer,Retail,BrandC,4041.559884299408
270.2537421249034,140.7865271123274,46.0,47.9057991925011,149.0,21.11740278384324,2.0,Sofa,Glass,White,Rural,Spring,Online,BrandC,8286.39959904083
493.5427043497703,398.3023134349145,24.0,19.297294859283262,145.0,19.52408070430139,2.0,Bed,Metal,Black,Rural,Winter,Retail,BrandD,19115.13436595449
158.9248721801752,105.9396015312078,8.0,33.33982272384483,105.0,29.035870534896397,9.0,Chair,Metal,Red,Urban,Summer,Retail,BrandB,7499.990343626358
352.4609963326453,292.1450349951139,30.0,17.112804527343066,42.0,25.88913081996433,5.0,Desk,Wood,Brown,Urban,Winter,Retail,BrandD,9008.22105377413
392.7288268979229,329.94688262288554,44.0,15.986079955204174,166.0,13.464950795419456,8.0,Bed,Fabric,Red,Urban,Spring,Retail,BrandB,13869.085985426613
156.93689479657985,91.7763228621874,10.0,41.52023781205367,133.0,1.8857246241714287,5.0,Chair,Wood,Black,Rural,Spring,Online,BrandA,779.9854934807486
377.6973568753368,288.160947537051,23.0,23.705860713194845,47.0,14.281763085059907,5.0,Chair,Wood,Blue,Suburban,Summer,Retail,BrandC,9140.250968819008
215.502409723664,148.46235160813683,49.0,31.10872783348073,125.0,20.677320598860693,1.0,Table,Glass,Green,Rural,Summer,Retail,BrandB,8200.93393116468
334.53762376711074,285.0470293423015,11.0,14.793730483140582,6.0,18.231294246810137,6.0,Table,Glass,Red,Urban,Spring,Online,BrandB,8706.563363349416
335.08836984240264,196.4610619187736,2.0,41.37037283294184,196.0,16.144112031326546,4.0,Desk,Metal,Black,Rural,Spring,Retail,BrandA,2957.1170126703023
291.0986078336413,224.47349550942823,26.0,22.887471987598232,15.0,14.06456874045724,3.0,Table,Glass,Green,Suburban,Fall,Online,BrandD,1735.354027286363
90.63039652448371,67.34752459358617,36.0,25.689915109891093,128.0,8.81285619082159,6.0,Desk,Glass,Red,Suburban,Fall,Retail,BrandB,-2757.917188161514
425.88612301515707,263.2489820690646,33.0,38.18794089712669,114.0,8.320402851738876,2.0,Sofa,Plastic,White,Rural,Winter,Online,BrandB,17838.86942981176
194.35102923728115,107.7949251063798,47.0,44.53596385395309,36.0,15.006944367774055,8.0,Sofa,Metal,Brown,Urban,Spring,Online,BrandD,1982.0047872342475
133.9333296799344,101.87717798898984,13.0,23.93440958090893,164.0,4.818094392889471,1.0,Table,Metal,Brown,Urban,Winter,Retail,BrandD,-85.80655359342154
68.34881369964376,54.36731087578872,40.0,20.456101674706773,124.0,10.220562707244047,9.0,Sofa,Plastic,Black,Urban,Spring,Online,BrandB,256.4033807606611
315.90182443470883,197.8338137118837,25.0,37.374906249466,80.0,9.719378241302987,8.0,Bed,Metal,White,Rural,Winter,Online,BrandD,937.4831860965296
354.9039628290271,268.9934400260656,4.0,24.20669583910744,191.0,17.613984047526028,1.0,Bed,Fabric,Blue,Urban,Fall,Retail,BrandA,2720.605622954953
